date,train_id,station_id,station_name,station_seq,cum_distance_km,distance_to_next_km,distance_to_destination_km,journey_progress_frac,hour_of_day,day_of_week,is_peak_hour,is_weekend,current_delay_min,delay_trend,dwell_time_min,sched_section_min,actual_section_min,section_delay_delta_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,weather_severity,train_sched_avg_speed_kmph,train_congestion_sensitivity_meta,train_recovery_rate_meta,train_avg_delay,train_delay_std,station_avg_dwell,target_next_station_delay_min,target_final_delay_min
2026-07-17,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,4,0,0,21.01,-2.099999999999998,9.13,85.53,83.43,-2.0999999999999943,0.066,0,0,27.75,6.47,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,11.06,26.61
2026-07-17,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,4,1,0,11.06,-9.950000000000001,7.55,193.43,183.48,-9.950000000000017,0.541,0,0,29.9,9.22,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,13.07,26.61
2026-07-17,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,4,1,0,13.07,2.01,6.86,218.44,220.45,2.009999999999991,0.617,0,0,28.9,3.45,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,18.11,26.61
2026-07-17,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,5,0,1,18.11,5.039999999999999,8.61,156.59,161.62,5.030000000000001,0.044,1,0,17.1,9.09,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,24.7,26.61
2026-07-17,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,5,0,1,24.7,6.59,6.64,173.7,180.29,6.590000000000003,0.161,1,0,35.2,5.82,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,26.61,26.61
2026-07-17,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,5,0,1,26.61,1.9100000000000001,6.25,211.86,213.77,1.9099999999999966,0.199,0,0,31.3,6.41,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,26.61,26.61
2026-07-17,12004,S12,Bhubaneswar,11,1400,,0,1.0,9,5,1,1,26.61,0.0,0.0,,,,0.894,0,0,37.2,5.93,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,26.61
2026-07-18,12004,S01,Delhi,0,0,147.0,1400,0.0,1,5,0,1,-0.45,0.0,0.0,193.43,192.98,-0.45000000000001705,0.253,0,0,25.6,7.47,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,-0.34,21.77
2026-07-18,12004,S02,Mathura,1,147,137.0,1253,0.105,4,5,0,1,-0.34,0.10999999999999999,5.92,180.28,180.39,0.10999999999998522,0.056,1,0,31.2,3.89,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,2.7,21.77
2026-07-18,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,7,5,1,1,2.7,3.04,9.53,77.64,80.68,3.0400000000000063,0.607,0,0,22.4,6.14,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,10.82,21.77
2026-07-18,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,5,1,1,10.82,8.120000000000001,6.87,198.7,206.81,8.110000000000014,0.531,0,0,23.9,6.76,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,24.77,21.77
2026-07-18,12004,S05,Jhansi,4,494,116.0,906,0.35285714285714287,12,5,0,1,24.77,13.95,7.54,152.64,166.6,13.960000000000008,0.047,1,0,27.3,9.6,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.890953333333334,24.51,21.77
2026-07-18,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,5,0,1,24.51,-0.259999999999998,5.99,85.53,85.27,-0.2600000000000051,0.112,1,0,33.8,6.99,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,10.3,21.77
2026-07-18,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,5,1,1,10.3,-14.21,7.67,193.43,179.23,-14.200000000000017,0.885,0,0,30.0,6.36,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,6.08,21.77
2026-07-18,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,5,1,1,6.08,-4.220000000000001,8.24,218.44,214.22,-4.219999999999999,0.517,0,0,27.6,6.33,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,14.11,21.77
2026-07-18,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,6,0,1,14.11,8.03,8.41,156.59,164.62,8.030000000000001,0.271,1,0,34.5,6.23,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,14.4,21.77
2026-07-18,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,6,0,1,14.4,0.2900000000000009,6.38,173.7,173.99,0.29000000000002046,0.208,1,0,19.5,6.91,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,21.77,21.77
2026-07-18,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,6,0,1,21.77,7.369999999999999,7.85,211.86,219.22,7.359999999999985,0.162,0,0,25.6,7.03,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,21.77,21.77
2026-07-18,12004,S12,Bhubaneswar,11,1400,,0,1.0,9,6,1,1,21.77,0.0,0.0,,,,0.891,1,0,31.6,3.31,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,21.77
2026-07-19,12004,S01,Delhi,0,0,147.0,1400,0.0,1,6,0,1,11.41,0.0,0.0,193.43,204.85,11.419999999999987,0.233,1,0,29.6,9.18,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,21.37,35.24
2026-07-19,12004,S02,Mathura,1,147,137.0,1253,0.105,4,6,0,1,21.37,9.96,6.65,180.28,190.24,9.960000000000008,0.015,1,0,37.0,3.83,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,24.44,35.24
2026-07-19,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,8,6,1,1,24.44,3.0700000000000003,9.98,77.64,80.71,3.069999999999993,0.696,1,0,33.9,4.51,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,27.22,35.24
2026-07-19,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,6,1,1,27.22,2.7799999999999976,11.66,198.7,201.48,2.780000000000001,0.958,0,0,28.3,3.95,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,17.17,35.24
2026-07-19,12004,S05,Jhansi,4,494,116.0,906,0.35285714285714287,13,6,0,1,17.17,-10.049999999999997,6.89,152.64,142.6,-10.039999999999992,0.139,0,0,27.3,3.76,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.890953333333334,10.87,35.24
2026-07-19,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,6,0,1,10.87,-6.3000000000000025,6.3,85.53,79.24,-6.290000000000006,0.2,0,0,32.0,8.84,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,21.58,35.24
2026-07-19,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,6,1,1,21.58,10.709999999999999,6.97,193.43,204.15,10.719999999999999,0.776,1,0,22.7,7.44,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,19.8,35.24
2026-07-19,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,6,1,1,19.8,-1.7799999999999976,10.0,218.44,216.66,-1.7800000000000011,0.884,0,0,38.3,3.24,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,25.09,35.24
2026-07-19,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,0,0,0,25.09,5.289999999999999,10.71,156.59,161.88,5.289999999999992,0.007,0,0,33.8,7.14,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,29.96,35.24
2026-07-19,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,0,0,0,29.96,4.870000000000001,6.44,173.7,178.57,4.8700000000000045,0.174,1,0,23.7,9.27,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,35.24,35.24
2026-07-19,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,0,0,0,35.24,5.280000000000001,7.05,211.86,217.14,5.279999999999973,0.17,1,0,30.4,7.55,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,35.24,35.24
2026-07-19,12004,S12,Bhubaneswar,11,1400,,0,1.0,10,0,0,0,35.24,0.0,0.0,,,,0.535,1,0,25.8,4.84,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,35.24
2026-07-20,12004,S01,Delhi,0,0,147.0,1400,0.0,1,0,0,0,2.99,0.0,0.0,193.43,196.42,2.9899999999999807,0.253,0,0,32.1,5.82,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,-13.32,23.86
2026-07-20,12004,S02,Mathura,1,147,137.0,1253,0.105,4,0,0,0,-13.32,-16.310000000000002,7.75,180.28,163.96,-16.319999999999993,0.169,0,0,30.5,8.16,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,-3.72,23.86
2026-07-20,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,7,0,1,0,-3.72,9.6,7.68,77.64,87.24,9.599999999999994,0.513,0,0,27.4,7.96,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,-4.22,23.86
2026-07-20,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,0,1,0,-4.22,-0.49999999999999956,6.38,198.7,198.19,-0.5099999999999909,0.502,0,0,32.4,3.14,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,-0.0,23.86
2026-07-20,12004,S05,Jhansi,4,494,116.0,906,0.35285714285714287,12,0,0,0,-0.0,4.22,6.35,152.64,156.86,4.220000000000027,0.198,1,0,28.4,7.27,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.890953333333334,6.42,23.86
2026-07-20,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,0,0,0,6.42,6.42,6.09,85.53,91.95,6.420000000000002,0.266,1,0,43.1,6.2,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,19.71,23.86
2026-07-20,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,16,0,0,0,19.71,13.290000000000001,7.81,193.43,206.73,13.299999999999983,0.557,1,0,25.6,4.68,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,29.11,23.86
2026-07-20,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,0,1,0,29.11,9.399999999999999,7.21,218.44,227.84,9.400000000000006,0.596,1,0,24.7,4.57,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,27.08,23.86
2026-07-20,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,1,0,0,27.08,-2.030000000000001,8.13,156.59,154.56,-2.030000000000001,0.046,1,0,21.9,4.84,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,13.5,23.86
2026-07-20,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,1,0,0,13.5,-13.579999999999998,10.27,173.7,160.12,-13.579999999999984,0.004,0,0,26.9,5.78,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,23.86,23.86
2026-07-20,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,1,0,0,23.86,10.36,7.56,211.86,222.22,10.359999999999985,0.25,1,0,28.3,5.91,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,23.86,23.86
2026-07-20,12004,S12,Bhubaneswar,11,1400,,0,1.0,9,1,1,0,23.86,0.0,0.0,,,,0.986,0,0,21.0,9.65,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,23.86
2026-07-21,12004,S01,Delhi,0,0,147.0,1400,0.0,1,1,0,0,-11.03,0.0,0.0,193.43,182.41,-11.02000000000001,0.298,0,0,27.4,5.62,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,-4.91,23.92
2026-07-21,12004,S02,Mathura,1,147,137.0,1253,0.105,4,1,0,0,-4.91,6.119999999999999,6.48,180.28,186.4,6.1200000000000045,0.053,0,0,38.0,9.22,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,-2.74,23.92
2026-07-21,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,7,1,1,0,-2.74,2.17,9.43,77.64,79.8,2.1599999999999966,0.994,0,0,26.7,6.9,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,22.99,23.92
2026-07-21,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,1,1,0,22.99,25.729999999999997,6.51,198.7,224.43,25.730000000000018,0.909,1,0,33.5,7.94,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,4.73,23.92
2026-07-21,12004,S05,Jhansi,4,494,116.0,906,0.35285714285714287,13,1,0,0,4.73,-18.259999999999998,6.45,152.64,134.39,-18.25,0.254,0,0,30.0,8.28,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.890953333333334,8.9,23.92
2026-07-21,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,1,0,0,8.9,4.17,10.83,85.53,89.71,4.179999999999993,0.259,1,0,28.0,8.57,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,34.29,23.92
2026-07-21,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,1,1,0,34.29,25.39,9.34,193.43,218.82,25.389999999999986,0.956,1,0,18.5,6.63,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,44.67,23.92
2026-07-21,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,1,1,0,44.67,10.380000000000003,8.01,218.44,228.81,10.370000000000005,0.997,1,0,24.9,8.5,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,25.38,23.92
2026-07-21,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,2,0,0,25.38,-19.290000000000003,7.02,156.59,137.3,-19.289999999999992,0.118,0,0,21.7,9.8,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,15.82,23.92
2026-07-21,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,2,0,0,15.82,-9.559999999999999,9.01,173.7,164.14,-9.560000000000002,0.051,0,0,34.2,9.83,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,23.92,23.92
2026-07-21,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,2,0,0,23.92,8.100000000000001,6.63,211.86,219.96,8.099999999999994,0.236,1,0,36.3,7.17,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,23.92,23.92
2026-07-21,12004,S12,Bhubaneswar,11,1400,,0,1.0,9,2,1,0,23.92,0.0,0.0,,,,0.723,0,0,31.3,4.09,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,23.92
2026-07-22,12004,S01,Delhi,0,0,147.0,1400,0.0,1,2,0,0,2.3,0.0,0.0,193.43,195.74,2.3100000000000023,0.171,0,0,16.1,3.04,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,17.66,61.92
2026-07-22,12004,S02,Mathura,1,147,137.0,1253,0.105,4,2,0,0,17.66,15.36,12.67,180.28,195.64,15.359999999999985,0.284,1,0,28.2,6.71,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,7.84,61.92
2026-07-22,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,8,2,1,0,7.84,-9.82,10.1,77.64,67.82,-9.820000000000007,0.86,0,0,25.8,4.89,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,17.11,61.92
2026-07-22,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,2,1,0,17.11,9.27,8.46,198.7,207.97,9.27000000000001,0.944,1,0,31.7,6.25,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,13.36,61.92
2026-07-22,12004,S05,Jhansi,4,494,116.0,906,0.35285714285714287,13,2,0,0,13.36,-3.75,6.92,152.64,148.89,-3.75,0.292,1,0,28.5,8.8,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.890953333333334,14.36,61.92
2026-07-22,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,2,0,0,14.36,1.0,8.54,85.53,86.53,1.0,0.18,1,0,35.3,3.9,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,22.67,61.92
2026-07-22,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,2,1,0,22.67,8.310000000000002,8.05,193.43,201.74,8.310000000000002,0.61,1,0,32.2,5.12,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,20.61,61.92
2026-07-22,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,2,1,0,20.61,-2.0600000000000023,7.11,218.44,216.38,-2.0600000000000023,0.741,0,0,43.2,6.63,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,16.53,61.92
2026-07-22,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,3,0,0,16.53,-4.079999999999998,7.33,156.59,152.51,-4.0800000000000125,0.09,0,0,35.5,6.76,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,11.16,61.92
2026-07-22,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,3,0,0,11.16,-5.370000000000001,7.47,173.7,168.33,-5.369999999999976,0.289,0,0,33.9,5.96,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,20.06,61.92
2026-07-22,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,3,0,0,20.06,8.899999999999999,6.38,211.86,220.75,8.889999999999986,0.275,1,0,30.6,9.42,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,61.92,61.92
2026-07-22,12004,S12,Bhubaneswar,11,1400,,0,1.0,9,3,1,0,61.92,41.86,0.0,,,,0.523,0,0,25.3,4.18,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,61.92
2026-07-23,12004,S01,Delhi,0,0,147.0,1400,0.0,1,3,0,0,18.42,0.0,0.0,193.43,211.85,18.419999999999987,0.224,1,0,28.7,4.63,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,15.0,13.37
2026-07-23,12004,S02,Mathura,1,147,137.0,1253,0.105,5,3,0,0,15.0,-3.4200000000000017,7.33,180.28,176.86,-3.4199999999999875,0.228,1,0,33.3,9.82,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,16.3,13.37
2026-07-23,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,8,3,1,0,16.3,1.3000000000000007,7.46,77.64,78.93,1.2900000000000063,0.79,0,0,35.7,3.39,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,17.67,13.37
2026-07-23,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,3,1,0,17.67,1.370000000000001,8.08,198.7,200.07,1.3700000000000045,0.706,0,0,31.3,9.76,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,30.84,13.37
2026-07-23,12004,S05,Jhansi,4,494,116.0,906,0.35285714285714287,13,3,0,0,30.84,13.169999999999998,9.05,152.64,292.43000000000006,139.79000000000008,0.289,1,0,21.2,7.02,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.890953333333334,23.65,13.37
2026-07-23,12004,S06,Bhopal,5,610,65.0,790,0.4357142857142857,15,3,0,0,23.65,-7.190000000000001,6.75,85.53,78.34,-7.189999999999998,0.17,0,0,16.7,8.92,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.722413333333334,36.2,13.37
2026-07-23,12004,S07,Itarsi,6,675,147.0,725,0.48214285714285715,17,3,1,0,36.2,12.550000000000004,7.24,193.43,205.98,12.549999999999983,0.574,1,0,30.0,7.23,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.6069,32.7,13.37
2026-07-23,12004,S08,Nagpur,7,822,166.0,578,0.5871428571428572,20,3,1,0,32.7,-3.5,7.21,218.44,214.94,-3.5,0.714,0,0,22.6,4.57,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.591552298467688,23.24,13.37
2026-07-23,12004,S09,Raipur,8,988,119.0,412,0.7057142857142857,0,4,0,0,23.24,-9.460000000000004,5.83,156.59,147.13,-9.460000000000008,0.242,0,0,27.5,4.22,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.54272,37.39,13.37
2026-07-23,12004,S10,Sambalpur,9,1107,132.0,293,0.7907142857142857,3,4,0,0,37.39,14.150000000000002,12.61,173.7,187.85,14.150000000000006,0.14,1,0,28.4,4.13,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.693224516988675,13.37,13.37
2026-07-23,12004,S11,Cuttack,10,1239,161.0,161,0.885,6,4,0,0,13.37,-24.020000000000003,7.3,211.86,187.84,-24.02000000000001,0.223,0,0,24.5,6.85,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7306,13.37,13.37
2026-07-23,12004,S12,Bhubaneswar,11,1400,,0,1.0,9,4,1,0,13.37,0.0,0.0,,,,0.996,0,0,26.6,5.74,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,,13.37
2026-07-24,12004,S01,Delhi,0,0,147.0,1400,0.0,1,4,0,0,-1.46,0.0,0.0,193.43,191.97,-1.460000000000008,0.052,0,0,18.9,3.74,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,0.0,-7.03,4.47
2026-07-24,12004,S02,Mathura,1,147,137.0,1253,0.105,4,4,0,0,-7.03,-5.57,7.26,180.28,174.71,-5.569999999999993,0.188,0,0,31.1,5.13,0.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.460106595602932,-3.46,4.47
2026-07-24,12004,S03,Agra,2,284,59.0,1116,0.20285714285714285,7,4,1,0,-3.46,3.5700000000000003,7.7,77.64,81.21,3.569999999999993,0.7525,1,0,36.1,5.05,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.7025383077948035,8.33,4.47
2026-07-24,12004,S04,Gwalior,3,343,151.0,1057,0.245,9,4,1,0,8.33,11.79,8.73,198.7,210.49,11.79000000000002,0.951,1,0,29.7,9.07,1.0,45.596923252194,0.319159502664257,0.2692681476866447,14.953075716391611,13.096275653470727,5.746748834110593,-2.71,4.47
