date,train_id,station_seq,station_id,station_name,cum_distance_km,distance_to_next_km,hour_of_day,day_of_week,current_delay_min,dwell_time_min,sched_section_min,actual_section_min,congestion_level,is_rain,is_fog,temperature_c,visibility_km,avg_speed_kmph,train_congestion_sensitivity,train_recovery_rate
2026-07-05,12011,3,S04,Gwalior,343,151.0,8,6,13.67,6.76,110.9,116.16,0.508,1,0,33.3,7.96,81.7,1.175,0.431
2026-06-25,12010,8,S09,Raipur,988,119.0,11,4,5.75,4.34,122.4,118.11,,0,0,22.8,3.21,58.3,0.774,0.288
2026-06-11,12021,10,S11,Cuttack,1239,161.0,18,4,18.54,5.81,144.57,160.4,0.852,1,0,28.8,5.01,66.8,0.623,0.273
2026-06-13,12000,5,S06,Bhopal,610,65.0,16,5,-2.01,6.43,54.13,56.2,0.351,1,0,38.1,5.17,72.1,0.518,0.255
2026-06-25,12017,10,S11,Cuttack,1239,161.0,9,4,27.18,6.87,174.7,180.82,0.504,1,0,26.4,5.91,55.3,0.648,0.248
2026-06-24,12010,7,S08,Nagpur,822,166.0,8,3,22.38,5.63,170.75,187.44,,1,0,27.3,3.96,58.3,0.774,0.288
2026-07-07,12022,11,S12,Bhubaneswar,1400,,2,3,16.29,0.0,,,0.241,0,0,23.1,8.47,54.8,0.605,0.274
2026-06-03,12009,1,S02,Mathura,147,137.0,19,2,11.95,4.58,99.89,107.77,0.576,0,0,28.3,5.1,82.3,0.637,0.363
2026-07-03,12004,5,S06,Bhopal,610,65.0,15,4,2.89,7.79,85.53,85.31,0.284,0,0,27.2,,45.6,0.319,0.269
2026-07-19,12001,0,S01,Delhi,0,147.0,8,6,7.76,0.0,121.61,129.37,0.716,1,0,29.7,4.58,72.5,0.328,0.357
2026-06-16,12015,1,S02,Mathura,147,137.0,14,1,20.85,2.95,127.96,133.17,0.259,1,0,35.1,3.25,64.2,0.429,0.209
2026-06-16,12021,6,S07,Itarsi,675,147.0,10,2,30.77,9.83,132.0,142.95,0.411,1,0,22.8,8.52,66.8,0.623,0.273
2026-07-08,12022,6,S07,Itarsi,675,147.0,12,3,19.65,5.55,160.82,172.01,0.123,0,0,34.5,3.28,54.8,0.605,0.274
2026-07-24,12009,10,S11,Cuttack,1239,161.0,9,5,21.74,9.1,117.39,131.74,0.68,1,0,23.6,4.3,82.3,0.637,0.363
2026-07-11,12010,7,S08,Nagpur,822,166.0,9,6,33.82,4.94,170.75,174.93,,1,0,27.1,5.77,58.3,0.774,0.288
2026-06-29,12019,1,S02,Mathura,147,137.0,1,1,2.31,5.64,137.93,139.66,0.032,0,0,28.9,4.58,59.6,0.728,0.472
2026-07-19,12020,8,S09,Raipur,988,119.0,6,0,14.86,4.62,129.21,108.72,0.227,0,0,30.4,3.56,55.3,0.308,0.353
2026-06-30,12024,11,S12,Bhubaneswar,1400,,9,2,20.56,0.0,,,0.519,0,0,46.8,4.91,67.6,0.587,0.243
2026-07-30,12008,11,S12,Bhubaneswar,1400,,15,4,26.71,0.0,,,0.026,1,0,28.3,7.88,59.7,1.313,0.424
2026-07-07,12015,7,S08,Nagpur,822,166.0,2,2,9.19,3.06,155.05,140.13,0.052,0,0,31.5,8.75,64.2,0.429,0.209
2026-06-17,12017,10,S11,Cuttack,1239,161.0,9,3,36.83,4.04,174.7,180.65,0.834,0,0,21.2,9.38,55.3,0.648,0.248
2026-06-24,12022,9,S10,Sambalpur,1107,132.0,21,3,30.06,6.79,144.41,141.08,0.422,0,0,34.1,6.54,54.8,0.605,0.274
2026-07-28,12024,9,S10,Sambalpur,1107,132.0,5,2,9.63,4.13,117.12,111.02,0.154,0,0,36.9,6.65,67.6,0.587,0.243
2026-06-30,12014,3,S04,Gwalior,343,151.0,7,1,2.55,7.17,102.11,99.7,0.707,0,0,28.8,6.51,88.7,0.607,0.212
2026-07-01,12013,3,S04,Gwalior,343,151.0,15,2,16.73,5.63,116.4,115.21,0.293,0,0,31.4,3.07,77.8,1.365,0.342
2026-07-13,12003,11,S12,Bhubaneswar,1400,,23,0,33.5,0.0,,,0.219,1,0,31.0,8.6,71.7,1.029,0.251
2026-06-17,12023,5,S06,Bhopal,610,65.0,8,2,14.55,3.25,50.62,54.42,0.546,1,0,37.8,6.36,77.1,1.497,0.28
2026-06-22,12019,9,S10,Sambalpur,1107,132.0,18,1,15.94,6.06,132.9,144.84,0.998,1,0,36.2,9.74,59.6,0.728,0.472
2026-06-20,12016,11,S12,Bhubaneswar,1400,,7,6,23.14,0.0,,,0.702,1,0,24.0,3.93,66.4,1.025,0.362
2026-06-10,12000,11,S12,Bhubaneswar,1400,,4,3,21.99,0.0,,,0.089,1,0,38.4,3.66,72.1,0.518,0.255
2026-07-30,12021,6,S07,Itarsi,675,147.0,10,4,1.53,6.26,132.0,127.77,0.552,1,0,27.5,7.89,66.8,0.623,0.273
2026-07-20,12019,11,S12,Bhubaneswar,1400,,23,1,13.31,0.0,,,0.004,1,0,32.7,,59.6,0.728,0.472
2026-07-21,12015,3,S04,Gwalior,343,151.0,18,1,29.62,2.78,141.04,146.51,0.596,1,0,22.6,6.4,64.2,0.429,0.209
2026-07-02,12011,5,S06,Bhopal,610,65.0,11,3,,10.19,47.74,45.82,0.582,0,0,34.3,6.07,81.7,1.175,0.431
2026-06-24,12008,9,S10,Sambalpur,1107,132.0,10,3,20.18,5.33,132.68,129.2,0.443,0,0,31.2,8.77,59.7,1.313,0.424
2026-06-06,12006,11,S12,Bhubaneswar,1400,,11,6,30.71,0.0,,,0.578,0,0,33.7,6.46,62.6,0.55,0.37
2026-07-20,12005,3,S04,Gwalior,343,151.0,8,0,6.42,5.27,139.8,144.57,0.649,1,0,29.6,3.71,64.8,0.894,0.21
2026-06-14,12010,3,S04,Gwalior,343,151.0,0,0,25.73,3.1,155.32,157.87,0.121,1,0,32.0,4.24,58.3,0.774,0.288
2026-06-03,12013,8,S09,Raipur,988,119.0,23,2,10.78,5.11,91.74,83.04,0.225,0,0,22.7,8.98,77.8,1.365,0.342
2026-07-24,12009,3,S04,Gwalior,343,151.0,22,4,14.47,7.13,110.09,109.83,0.068,0,0,,6.24,82.3,0.637,0.363
2026-06-17,12014,6,S07,Itarsi,675,147.0,11,2,13.96,8.14,99.41,97.99,0.365,0,0,24.7,4.42,88.7,0.607,0.212
2026-07-30,12009,7,S08,Nagpur,822,166.0,4,4,9.39,6.28,121.03,115.65,0.144,0,0,34.5,3.37,82.3,0.637,0.363
2026-06-16,12016,5,S06,Bhopal,610,65.0,19,1,12.15,6.53,58.74,52.6,0.578,0,0,24.5,3.59,66.4,1.025,0.362
2026-07-13,12021,6,S07,Itarsi,675,147.0,10,1,27.64,11.78,132.0,137.21,0.483,1,0,20.7,7.81,66.8,0.623,0.273
2026-06-09,12002,4,S05,Jhansi,494,116.0,7,2,59.05,10.4,135.73,154.66,,1,0,33.1,9.52,51.3,1.242,0.26
2026-07-29,12022,9,S10,Sambalpur,1107,132.0,20,3,,5.87,144.41,144.98,0.872,0,0,,8.95,54.8,0.605,0.274
2026-07-30,12017,1,S02,Mathura,147,137.0,12,3,23.42,3.84,148.65,163.49,0.171,1,0,27.0,6.35,55.3,0.648,0.248
2026-07-20,12001,7,S08,Nagpur,822,166.0,20,0,-2.21,3.87,137.33,138.07,0.513,0,0,33.9,9.4,72.5,0.328,0.357
2026-06-07,12016,11,S12,Bhubaneswar,1400,,7,0,18.52,0.0,,,0.677,0,0,41.2,8.95,66.4,1.025,0.362
2026-07-02,12024,3,S04,Gwalior,343,151.0,17,3,15.44,6.57,133.98,145.15,0.611,1,0,12.0,6.53,67.6,0.587,0.243
2026-07-22,12007,8,S09,Raipur,988,119.0,2,3,3.57,4.94,86.12,87.02,0.146,0,0,23.6,7.51,82.9,0.774,0.478
2026-06-27,12007,9,S10,Sambalpur,1107,132.0,3,6,9.81,6.37,95.53,92.1,0.219,0,0,31.3,8.37,82.9,0.774,0.478
2026-06-07,12004,9,S10,Sambalpur,1107,132.0,3,0,24.78,9.5,173.7,183.76,0.17,1,0,34.3,8.62,45.6,0.319,0.269
2026-07-26,12023,3,S04,Gwalior,343,151.0,4,6,11.66,4.82,117.58,116.33,0.132,0,0,24.5,5.32,77.1,1.497,0.28
2026-07-27,12003,10,S11,Cuttack,1239,161.0,21,0,35.42,2.99,134.81,139.83,0.331,1,0,23.4,,71.7,1.029,0.251
2026-07-22,12001,6,S07,Itarsi,675,147.0,18,2,7.88,3.3,121.61,121.13,0.664,0,0,36.3,3.32,72.5,0.328,0.357
2026-06-30,12012,4,S05,Jhansi,494,116.0,20,1,26.51,10.6,93.68,104.4,0.558,1,0,38.9,7.14,74.3,0.414,0.311
2026-06-15,12014,6,S07,Itarsi,675,147.0,11,0,16.19,6.47,99.41,105.53,0.324,1,0,30.1,4.61,88.7,0.607,0.212
2026-06-03,12002,4,S05,Jhansi,494,116.0,7,3,22.22,5.46,135.73,153.22,0.706,1,0,28.8,4.49,51.3,1.242,0.26
2026-07-17,12020,0,S01,Delhi,0,147.0,10,4,9.54,0.0,159.62,169.16,0.431,1,0,29.3,9.88,55.3,0.308,0.353
2026-07-24,12007,7,S08,Nagpur,822,166.0,0,5,8.05,6.2,120.14,121.72,0.268,0,0,34.1,4.39,82.9,0.774,0.478
2026-07-14,12006,5,S06,Bhopal,610,65.0,22,1,8.51,3.36,62.3,52.66,0.071,0,0,26.4,3.2,62.6,0.55,0.37
2026-07-08,12008,0,S01,Delhi,0,147.0,14,2,3.97,0.0,147.75,151.72,0.157,0,0,21.3,6.05,59.7,1.313,0.424
2026-06-03,12010,8,S09,Raipur,988,119.0,11,3,10.28,7.55,122.4,117.46,0.356,0,0,34.4,,58.3,0.774,0.288
2026-07-30,12004,0,S01,Delhi,0,147.0,1,3,9.8,0.0,193.43,203.24,0.219,0,0,17.4,5.01,45.6,0.319,0.269
2026-07-15,12017,7,S08,Nagpur,822,166.0,1,3,14.07,4.39,180.12,175.61,0.125,0,0,14.8,9.64,55.3,0.648,0.248
2026-06-25,12011,8,S09,Raipur,988,119.0,16,3,2.68,6.06,87.4,88.41,0.529,0,0,29.8,8.68,81.7,1.175,0.431
2026-07-17,12004,3,S04,Gwalior,343,151.0,9,4,18.04,8.7,198.7,207.48,0.895,0,0,28.2,9.53,45.6,0.319,0.269
2026-07-24,12010,10,S11,Cuttack,1239,161.0,16,5,10.06,3.74,165.6,1115.6144976259295,0.275,0,0,32.3,5.85,58.3,0.774,0.288
2026-07-12,12021,5,S06,Bhopal,610,65.0,9,0,19.69,-6.58,58.37,54.46,0.699,0,0,30.8,6.39,66.8,0.623,0.273
2026-07-23,12005,11,S12,Bhubaneswar,1400,,2,4,44.88,0.0,,,0.092,1,0,33.6,5.15,64.8,0.894,0.21
2026-06-27,12003,0,S01,Delhi,0,147.0,2,5,1.06,0.0,123.08,124.15,0.134,0,0,26.8,7.4,71.7,1.029,0.251
2026-07-30,12019,2,S03,Agra,284,59.0,4,4,4.89,2.83,59.4,63.91,0.124,1,0,33.5,7.23,59.6,0.728,0.472
2026-07-29,12001,1,S02,Mathura,147,137.0,10,2,14.54,6.36,113.34,103.81,0.36,0,0,36.6,4.54,72.5,0.328,0.357
2026-06-24,12007,10,S11,Cuttack,1239,161.0,5,3,7.5,4.52,116.52,122.5,0.078,1,0,23.2,3.9,82.9,0.774,0.478
2026-06-12,12007,7,S08,Nagpur,822,166.0,0,5,0.44,12.85,120.14,117.03,0.09,1,0,37.7,6.91,82.9,0.774,0.478
2026-07-05,12022,11,S12,Bhubaneswar,1400,,2,1,27.14,0.0,,,0.21,0,0,34.2,7.24,54.8,0.605,0.274
2026-07-15,12018,1,S02,Mathura,147,137.0,0,3,23.94,5.25,112.45,122.54,0.03,1,0,24.1,,73.1,0.562,0.325
2026-06-20,12023,10,S11,Cuttack,1239,161.0,17,5,33.12,5.62,125.37,135.29,0.966,0,0,36.4,5.11,77.1,1.497,0.28
2026-07-23,12011,9,S10,Sambalpur,1107,132.0,18,3,19.03,6.82,96.95,104.86,0.553,1,0,25.1,7.69,81.7,1.175,0.431
2026-07-20,12010,1,S02,Mathura,147,137.0,20,0,28.78,3.81,140.92,149.91,0.663,1,0,32.3,6.01,58.3,0.774,0.288
2026-06-17,12013,5,S06,Bhopal,610,65.0,18,2,18.4,9.06,50.11,45.16,0.634,1,0,25.7,4.4,77.8,1.365,0.342
2026-07-01,12011,4,S05,Jhansi,494,116.0,10,2,20.54,6.31,85.19,82.86,0.42,1,0,29.4,3.76,81.7,1.175,0.431
2026-06-14,12006,3,S04,Gwalior,343,151.0,17,6,5.49,5.18,144.73,136.77,0.55,0,0,29.0,9.28,62.6,0.55,0.37
2026-06-13,12024,5,S06,Bhopal,610,65.0,21,5,135.21128070418226,3.21,57.67,58.52,0.465,1,0,28.7,,67.6,0.587,0.243
2026-07-14,12001,2,S03,Agra,284,59.0,12,1,3.45,2.21,48.81,49.01,0.121,0,0,33.1,4.98,72.5,0.328,0.357
2026-07-04,12019,11,S12,Bhubaneswar,1400,,0,0,23.48,0.0,,,0.133,0,0,24.4,3.69,59.6,0.728,0.472
2026-06-29,12021,0,S01,Delhi,0,147.0,23,0,6.07,0.0,132.0,138.07,0.084,0,0,22.3,9.93,66.8,0.623,0.273
2026-06-19,12020,8,S09,Raipur,988,119.0,5,5,14.81,5.7,129.21,118.48,0.118,0,0,17.8,8.75,55.3,0.308,0.353
2026-06-18,12005,1,S02,Mathura,147,137.0,5,3,11.57,3.49,126.84,137.46,0.268,1,0,29.9,4.59,64.8,0.894,0.21
2026-07-23,12003,1,S02,Mathura,147,137.0,4,3,-2.01,2.5,114.71,114.77,0.227,0,0,29.4,8.73,71.7,1.029,0.251
2026-07-20,12002,10,S11,Cuttack,1239,161.0,22,1,35.81,3.32,188.39,177.39,0.212,1,0,22.3,5.9,51.3,1.242,0.26
2026-06-21,12020,5,S06,Bhopal,610,65.0,22,6,15.54,4.53,70.58,67.54,0.029,1,0,32.7,5.75,55.3,0.308,0.353
2026-07-02,12010,7,S08,Nagpur,822,166.0,8,4,24.24,4.17,170.75,179.21,0.51,0,0,28.9,8.44,58.3,0.774,0.288
2026-06-14,12013,2,S03,Agra,284,59.0,14,6,7.74,7.04,45.48,42.36,0.021,1,0,33.8,5.36,77.8,1.365,0.342
2026-07-10,12004,7,S08,Nagpur,822,166.0,20,4,20.12,8.14,218.44,239.69,,0,0,31.0,5.98,45.6,0.319,0.269
2026-06-15,12006,9,S10,Sambalpur,1107,132.0,6,1,17.05,3.74,126.52,120.08,0.011,0,0,28.8,7.37,62.6,0.55,0.37
2026-06-19,12016,7,S08,Nagpur,822,166.0,22,4,7.89,4.58,150.02,136.79,0.023,0,0,32.6,6.34,66.4,1.025,0.362
2026-06-20,12018,10,S11,Cuttack,1239,161.0,16,6,9.43,4.32,132.16,126.57,0.343,0,0,29.0,5.2,73.1,0.562,0.325
2026-07-27,12002,3,S04,Gwalior,343,151.0,4,1,26.86,4.94,176.69,192.01,0.244,1,0,25.0,8.45,51.3,1.242,0.26
2026-07-01,12024,4,S05,Jhansi,494,116.0,20,2,25.16,3.07,102.93,108.48,0.762,0,0,27.2,,67.6,0.587,0.243
2026-07-24,12006,1,S02,Mathura,147,137.0,14,4,4.38,3.45,131.31,131.17,0.186,0,0,27.7,5.46,62.6,0.55,0.37
2026-06-15,12018,3,S04,Gwalior,343,151.0,3,1,12.09,4.94,123.95,131.18,0.134,1,0,24.6,5.12,73.1,0.562,0.325
2026-06-29,12013,4,S05,Jhansi,494,116.0,16,0,10.46,6.71,89.42,97.52,0.555,0,0,16.4,5.77,77.8,1.365,0.342
2026-07-17,12020,5,S06,Bhopal,610,65.0,22,4,24.57,4.57,70.58,71.9,0.166,1,0,15.6,5.51,55.3,0.308,0.353
2026-06-13,12014,4,S05,Jhansi,494,116.0,9,5,7.82,10.0,78.44,82.09,0.94,0,0,37.7,8.16,88.7,0.607,0.212
2026-06-09,12009,8,S09,Raipur,988,119.0,6,2,8.96,5.53,86.76,96.49,0.051,1,0,32.6,9.46,82.3,0.637,0.363
2026-06-26,12019,11,S12,Bhubaneswar,1400,,0,6,23.95,0.0,,,0.052,1,0,28.1,3.24,59.6,0.728,0.472
2026-07-19,12009,9,S10,Sambalpur,1107,132.0,8,0,9.28,5.64,96.24,88.32,0.842,0,0,21.2,5.01,82.3,0.637,0.363
2026-06-23,12006,8,S09,Raipur,988,119.0,4,2,6.14,5.15,114.06,118.81,0.231,1,0,25.7,7.11,62.6,0.55,0.37
2026-07-22,12019,11,S12,Bhubaneswar,1400,,23,3,3.63,0.0,,,0.196,1,0,29.1,9.26,59.6,0.728,0.472
2026-06-01,12023,5,S06,Bhopal,610,65.0,8,0,9.7,6.52,50.62,62.91,0.877,1,0,31.1,4.0,77.1,1.497,0.28
2026-06-15,12008,9,S10,Sambalpur,1107,132.0,10,1,24.47,5.07,132.68,140.33,0.565,1,0,18.4,3.92,59.7,1.313,0.424
2026-06-05,12014,5,S06,Bhopal,610,65.0,11,4,18.21,6.43,43.96,45.72,0.325,0,0,20.1,4.77,88.7,0.607,0.212
2026-07-05,12020,1,S02,Mathura,147,137.0,13,6,8.04,9.35,148.76,161.97,0.104,0,0,34.0,4.05,55.3,0.308,0.353
2026-07-11,12015,1,S02,Mathura,147,137.0,14,5,3.08,2.35,127.96,126.85,0.147,0,0,,3.28,64.2,0.429,0.209
2026-06-19,12019,10,S11,Cuttack,1239,161.0,21,5,5.47,2.99,162.09,148.62,0.365,0,0,,9.98,59.6,0.728,0.472
2026-06-15,12000,7,S08,Nagpur,822,166.0,20,0,26.87,5.64,138.24,144.89,0.653,0,0,24.5,5.6,72.1,0.518,0.255
2026-06-27,12004,9,S10,Sambalpur,1107,132.0,3,6,12.46,8.68,173.7,158.76,,1,0,25.6,7.98,45.6,0.319,0.269
2026-07-01,12020,7,S08,Nagpur,822,166.0,2,3,5.7,5.14,180.25,172.67,0.046,0,0,33.1,7.55,55.3,0.308,0.353
2026-06-04,12016,1,S02,Mathura,147,137.0,11,3,15.83,6.84,123.81,127.43,0.542,0,0,31.2,4.14,66.4,1.025,0.362
2026-07-16,12013,2,S03,Agra,284,59.0,13,3,-5.53,5.02,45.48,45.09,0.04,0,0,24.3,9.78,77.8,1.365,0.342
2026-06-03,12007,0,S01,Delhi,0,147.0,13,2,7.86,0.0,106.39,114.25,0.052,1,0,22.5,9.76,82.9,0.774,0.478
2026-07-04,12000,1,S02,Mathura,147,137.0,9,5,14.09,6.48,114.09,114.22,0.638,1,0,32.9,8.55,72.1,0.518,0.255
2026-07-06,12010,6,S07,Itarsi,675,147.0,6,1,11.46,6.37,151.2,145.62,0.001,1,0,22.5,8.69,58.3,0.774,0.288
2026-06-28,12015,10,S11,Cuttack,1239,161.0,8,0,33.03,6.34,150.38,163.5,0.878,0,0,22.2,9.85,64.2,0.429,0.209
2026-06-02,12001,1,S02,Mathura,147,137.0,10,1,14.19,2.06,113.34,112.99,0.4,0,0,35.1,8.4,72.5,0.328,0.357
2026-06-01,12014,8,S09,Raipur,988,119.0,15,0,9.81,7.52,80.47,79.37,0.027,0,0,32.7,7.37,88.7,0.607,0.212
2026-06-19,12010,1,S02,Mathura,147,137.0,20,4,22.49,5.55,140.92,152.5,0.849,1,0,29.3,9.57,58.3,0.774,0.288
2026-07-22,12012,11,S12,Bhubaneswar,1400,,9,3,16.84,0.0,,,0.606,0,0,26.7,7.42,74.3,0.414,0.311
2026-06-05,12012,5,S06,Bhopal,610,65.0,22,4,7.32,5.88,52.49,46.69,0.065,0,0,23.5,3.13,74.3,0.414,0.311
2026-06-10,12010,6,S07,Itarsi,675,147.0,6,3,10.3,2.86,151.2,151.52,0.067,1,0,30.2,6.42,58.3,0.774,0.288
2026-06-21,12020,6,S07,Itarsi,675,147.0,23,6,19.82,6.35,159.62,163.9,0.274,1,0,22.3,5.6,55.3,0.308,0.353
2026-06-28,12014,10,S11,Cuttack,1239,161.0,18,6,30.27,7.52,108.87,125.69,0.794,1,0,34.2,7.49,88.7,0.607,0.212
2026-06-15,12002,11,S12,Bhubaneswar,1400,,1,2,27.87,0.0,,,0.177,1,0,20.6,7.85,51.3,1.242,0.26
2026-06-10,12006,10,S11,Cuttack,1239,161.0,8,3,18.82,3.63,154.32,168.72,0.859,1,0,31.8,7.38,62.6,0.55,0.37
2026-07-30,12010,5,S06,Bhopal,610,65.0,5,4,29.56,5.71,66.86,62.64,0.281,1,0,32.5,5.05,58.3,0.774,0.288
2026-07-23,12004,8,S09,Raipur,988,119.0,0,4,23.24,5.83,156.59,147.13,0.242,0,0,27.5,4.22,45.6,0.319,0.269
2026-07-09,12021,1,S02,Mathura,147,137.0,1,4,8.24,9.01,123.02,124.45,0.076,0,0,25.3,4.21,66.8,0.623,0.273
2026-07-03,12016,4,S05,Jhansi,494,116.0,16,4,4.16,6.61,104.83,109.43,0.227,0,0,26.2,6.86,66.4,1.025,0.362
2026-06-07,12020,0,S01,Delhi,0,147.0,10,6,8.97,0.0,159.62,168.59,0.587,1,0,39.8,8.56,55.3,0.308,0.353
2026-06-21,12012,10,S11,Cuttack,1239,161.0,7,0,16.78,6.21,130.02,143.27,0.711,1,0,31.0,3.56,74.3,0.414,0.311
2026-07-01,12000,11,S12,Bhubaneswar,1400,,4,3,18.97,0.0,,,0.246,1,0,28.1,3.28,72.1,0.518,0.255
2026-07-21,12022,4,S05,Jhansi,494,116.0,9,2,28.08,6.8,126.9,137.71,0.836,0,0,34.2,,54.8,0.605,0.274
2026-07-02,12022,2,S03,Agra,284,59.0,4,4,7.7,6.05,64.55,65.65,0.287,0,0,27.4,6.61,54.8,0.605,0.274
2026-07-12,12001,0,S01,Delhi,0,147.0,8,6,2.27,0.0,121.61,123.88,0.515,1,0,23.7,9.16,72.5,0.328,0.357
2026-07-19,12003,4,S05,Jhansi,494,116.0,10,6,18.12,6.69,97.13,96.82,0.521,0,0,15.0,5.03,71.7,1.029,0.251
2026-06-17,12011,11,S12,Bhubaneswar,1400,,22,2,13.2,0.0,,,0.284,0,0,25.3,6.03,81.7,1.175,0.431
2026-06-19,12016,5,S06,Bhopal,610,65.0,18,4,16.74,8.61,58.74,56.91,0.928,0,0,37.6,8.32,66.4,1.025,0.362
2026-06-30,12013,11,S12,Bhubaneswar,1400,,5,2,15.7,0.0,,,0.105,0,0,27.7,4.42,77.8,1.365,0.342
2026-07-12,12002,1,S02,Mathura,147,137.0,0,0,25.12,5.11,160.31,158.95,0.122,1,0,32.2,8.21,51.3,1.242,0.26
2026-06-20,12017,8,S09,Raipur,988,119.0,4,6,12.49,4.38,129.12,118.72,0.059,0,0,38.0,6.46,55.3,0.648,0.248
2026-07-03,12008,6,S07,Itarsi,675,147.0,2,5,21.26,4.74,147.75,157.63,0.268,1,0,20.3,4.43,59.7,1.313,0.424
2026-06-03,12024,6,S07,Itarsi,675,147.0,22,2,30.16,5.69,130.43,140.11,0.168,1,0,34.1,8.39,67.6,0.587,0.243
2026-06-10,12000,8,S09,Raipur,988,119.0,22,2,10.47,8.0,99.1,92.35,0.219,0,0,33.7,8.34,72.1,0.518,0.255
2026-06-19,12022,1,S02,Mathura,147,137.0,2,5,90.18104668985428,5.43,149.88,149.83,0.102,0,0,35.9,5.26,54.8,0.605,0.274
2026-07-24,12017,1,S02,Mathura,147,137.0,12,4,12.41,4.01,148.65,160.09,0.242,1,0,31.8,,55.3,0.648,0.248
2026-07-27,12009,8,S09,Raipur,988,119.0,6,1,7.71,4.82,86.76,87.5,0.087,0,0,36.5,3.74,82.3,0.637,0.363
2026-06-15,12019,11,S12,Bhubaneswar,1400,,23,1,6.83,0.0,,,0.294,1,0,21.0,3.17,59.6,0.728,0.472
2026-06-11,12024,6,S07,N/A,675,147.0,22,3,10.98,2.98,130.43,135.55,0.212,1,0,27.4,7.21,67.6,0.587,0.243
2026-07-22,12015,2,S03,Agra,284,59.0,17,2,13.0,3.72,55.11,55.36,0.551,1,0,24.8,6.38,64.2,0.429,0.209
2026-06-12,12004,10,S11,Cuttack,1239,161.0,6,5,0.27,5.91,211.86,196.15,0.183,0,0,27.2,7.54,45.6,0.319,0.269
2026-06-20,12001,10,S11,Cuttack,1239,161.0,2,6,4.01,2.55,133.2,124.05,0.151,0,0,28.3,,72.5,0.328,0.357
2026-07-13,12005,0,S01,Delhi,0,147.0,3,0,3.92,0.0,136.1,140.02,0.298,0,0,28.7,8.29,64.8,0.894,0.21
2026-07-22,12011,5,S06,Bhopal,610,65.0,11,2,2.03,7.0,47.74,44.32,0.332,1,0,29.0,5.03,81.7,1.175,0.431
2026-07-09,12013,5,S06,Bhopal,610,65.0,18,3,16.51,7.42,50.11,54.47,0.947,1,0,32.4,9.23,77.8,1.365,0.342
2026-06-12,12023,2,S03,Agra,284,59.0,3,4,5.98,3.55,45.94,47.17,0.236,1,0,27.0,5.2,77.1,1.497,0.28
2026-07-17,12022,7,S08,Nagpur,822,166.0,15,5,0.36,5.38,181.6,175.39,0.069,0,0,30.8,9.64,54.8,0.605,0.274
2026-06-03,12007,8,S09,Raipur,988,119.0,2,3,9.85,4.98,86.12,80.45,0.004,0,0,29.2,8.76,82.9,0.774,0.478
2026-06-18,12023,0,S01,Delhi,0,147.0,0,3,-0.08,0.0,114.47,114.39,0.047,1,0,28.1,7.75,77.1,1.497,0.28
2026-07-04,12009,0,S01,Delhi,0,147.0,17,5,3.32,0.0,107.18,110.5,0.623,0,0,38.5,5.73,82.3,0.637,0.363
2026-06-12,12023,9,S10,Sambalpur,1107,132.0,15,4,23.75,2.83,102.79,107.4,0.113,1,0,22.4,4.12,77.1,1.497,0.28
2026-06-13,12003,0,S01,Delhi,0,147.0,2,5,11.01,0.0,123.08,134.1,0.054,1,0,32.9,3.19,71.7,1.029,0.251
2026-07-17,12016,9,S10,Sambalpur,1107,132.0,3,5,31.18,6.28,119.29,123.6,0.074,1,0,35.7,5.89,66.4,1.025,0.362
2026-07-02,12008,9,S10,Sambalpur,1107,132.0,10,4,11.33,5.75,132.68,134.14,0.519,0,0,31.3,8.49,59.7,1.313,0.424
2026-06-19,12010,4,S05,Jhansi,494,116.0,3,5,14.11,3.74,119.32,115.9,0.039,0,0,34.4,9.23,58.3,0.774,0.288
2026-06-23,12012,1,S02,Mathura,147,137.0,15,1,7.37,8.27,110.63,104.08,0.211,0,0,34.0,4.61,74.3,0.414,0.311
2026-07-11,12011,4,S05,Jhansi,494,116.0,10,5,15.48,7.01,85.19,80.78,0.598,0,0,31.2,3.57,81.7,1.175,0.431
2026-06-09,12013,8,S09,Raipur,988,119.0,0,2,24.75,6.99,91.74,81.65,0.284,0,0,,9.98,77.8,1.365,0.342
2026-06-08,12016,4,S05,Jhansi,494,116.0,16,0,21.18,7.18,104.83,112.59,0.495,0,0,23.2,5.53,66.4,1.025,0.362
2026-07-04,12023,9,S10,Sambalpur,1107,132.0,15,5,24.95,6.39,102.79,101.21,0.233,1,0,28.5,6.15,77.1,1.497,0.28
2026-06-09,12012,8,S09,Raipur,988,119.0,3,2,4.28,7.29,96.1,92.14,0.246,1,0,23.0,7.94,74.3,0.414,0.311
2026-07-15,12000,2,S03,Agra,284,59.0,11,2,7.0,9.5,49.13,46.46,0.321,1,0,30.5,8.91,72.1,0.518,0.255
2026-07-15,12019,8,S09,Raipur,988,119.0,16,3,18.79,3.24,119.81,119.63,0.476,1,0,,9.01,59.6,0.728,0.472
2026-06-17,12019,6,S07,Itarsi,675,147.0,11,3,11.45,4.07,148.0,143.65,0.441,0,0,22.6,5.78,59.6,0.728,0.472
2026-06-26,12019,1,S02,Mathura,147,137.0,2,5,7.68,3.45,137.93,135.73,0.141,1,0,34.7,3.3,59.6,0.728,0.472
2026-06-19,12018,8,S09,Raipur,988,119.0,13,5,14.98,4.76,97.68,91.07,0.019,0,0,22.9,9.05,73.1,0.562,0.325
